1.000000000000000000e+00,-6.770172620755023907e-01
1.000000000000000000e+00,-6.825241320692496672e-01
1.000000000000000000e+00,-6.880826387517335885e-01
1.000000000000000000e+00,-6.936839632345936923e-01
1.000000000000000000e+00,-6.993120076610350733e-01
1.000000000000000000e+00,-7.046719686781189873e-01
1.000000000000000000e+00,-7.103164821959209174e-01
1.000000000000000000e+00,-7.159511207399447130e-01
1.000000000000000000e+00,-7.215681817402749276e-01
1.000000000000000000e+00,-7.271517022933481345e-01
1.000000000000000000e+00,-7.326932551138044536e-01
1.000000000000000000e+00,-7.381827314477594770e-01
1.000000000000000000e+00,-7.436093566307517833e-01
1.000000000000000000e+00,-7.489641710606984581e-01
1.000000000000000000e+00,-7.542389839425232001e-01
1.000000000000000000e+00,-7.594260139836660484e-01
1.000000000000000000e+00,-7.645149129077453143e-01
1.000000000000000000e+00,-7.695021516160592823e-01
1.000000000000000000e+00,-7.743786624191838497e-01
1.000000000000000000e+00,-7.791404513982036484e-01
1.000000000000000000e+00,-7.837811423526194199e-01
1.000000000000000000e+00,-7.882963953200927687e-01
1.000000000000000000e+00,-7.926825067003142600e-01
1.000000000000000000e+00,-7.969362400719629536e-01
1.000000000000000000e+00,-8.010548304824798294e-01
1.000000000000000000e+00,-8.050337784832900523e-01
1.000000000000000000e+00,-8.088741914889832074e-01
1.000000000000000000e+00,-8.125746727288152282e-01
1.000000000000000000e+00,-8.161325672025273592e-01
1.000000000000000000e+00,-8.195488666586768778e-01
1.000000000000000000e+00,-8.226641202748589121e-01
1.000000000000000000e+00,-8.258067402299010817e-01
1.000000000000000000e+00,-8.288104099934618940e-01
1.000000000000000000e+00,-8.316772979891504658e-01
1.000000000000000000e+00,-8.344092602317010332e-01
1.000000000000000000e+00,-8.370081364330521634e-01
1.000000000000000000e+00,-8.394789610800431623e-01
1.000000000000000000e+00,-8.418238733160605669e-01
1.000000000000000000e+00,-8.440475019906361620e-01
1.000000000000000000e+00,-8.461523178835603787e-01
1.000000000000000000e+00,-8.481442351305050753e-01
1.000000000000000000e+00,-8.500275448381662269e-01
1.000000000000000000e+00,-8.518065542545990576e-01
1.000000000000000000e+00,-8.534882180073843916e-01
1.000000000000000000e+00,-8.550759982556794814e-01
1.000000000000000000e+00,-8.565759404445802971e-01
1.000000000000000000e+00,-8.579945049489750009e-01
1.000000000000000000e+00,-8.593367909882424494e-01
1.000000000000000000e+00,-8.606098988263966021e-01
1.000000000000000000e+00,-8.618191636035602565e-01
1.000000000000000000e+00,-8.629718237595780383e-01
1.000000000000000000e+00,-8.640727073779721490e-01
1.000000000000000000e+00,-8.651304876102748898e-01
1.000000000000000000e+00,-8.661501221506202608e-01
1.000000000000000000e+00,-8.671382130749984984e-01
1.000000000000000000e+00,-8.681016917422647028e-01
1.000000000000000000e+00,-8.690465688628412622e-01
1.000000000000000000e+00,-8.699795243254856425e-01
1.000000000000000000e+00,-8.708611489782669413e-01
1.000000000000000000e+00,-8.717891918143410024e-01
1.000000000000000000e+00,-8.727237722111608198e-01
1.000000000000000000e+00,-8.736704563344599439e-01
1.000000000000000000e+00,-8.746358240398721673e-01
1.000000000000000000e+00,-8.756252597815112892e-01
1.000000000000000000e+00,-8.766435386778451688e-01
1.000000000000000000e+00,-8.776969871087331176e-01
1.000000000000000000e+00,-8.787894850438843219e-01
1.000000000000000000e+00,-8.799270240154565270e-01
1.000000000000000000e+00,-8.811126938701284717e-01
1.000000000000000000e+00,-8.823516275980219925e-01
1.000000000000000000e+00,-8.836470741978069698e-01
1.000000000000000000e+00,-8.850022060264323143e-01
1.000000000000000000e+00,-8.864211435798097227e-01
1.000000000000000000e+00,-8.879057714455687034e-01
1.000000000000000000e+00,-8.894576416480466374e-01
1.000000000000000000e+00,-8.910797417980861335e-01
1.000000000000000000e+00,-8.927726201216867885e-01
1.000000000000000000e+00,-8.945377055409327038e-01
1.000000000000000000e+00,-8.963746003395666184e-01
1.000000000000000000e+00,-8.982837551709319523e-01
1.000000000000000000e+00,-9.002644347917693191e-01
1.000000000000000000e+00,-9.023154104005915999e-01
1.000000000000000000e+00,-9.044359806822550585e-01
1.000000000000000000e+00,-9.066231997254425856e-01
1.000000000000000000e+00,-9.088743590754729818e-01
1.000000000000000000e+00,-9.111871580500073842e-01
1.000000000000000000e+00,-9.135576277140318169e-01
1.000000000000000000e+00,-9.159817782686190402e-01
1.000000000000000000e+00,-9.184549935071383286e-01
1.000000000000000000e+00,-9.209723201954068683e-01
1.000000000000000000e+00,-9.234000669141744222e-01
1.000000000000000000e+00,-9.259884002822555971e-01
1.000000000000000000e+00,-9.286035449979609391e-01
1.000000000000000000e+00,-9.312391355179832075e-01
1.000000000000000000e+00,-9.338884768981519091e-01
1.000000000000000000e+00,-9.365450378036157542e-01
1.000000000000000000e+00,-9.392003699148429030e-01
1.000000000000000000e+00,-9.418474313161727673e-01
1.000000000000000000e+00,-9.444787449004119484e-01
1.000000000000000000e+00,-9.470857300427898418e-01
1.000000000000000000e+00,-9.496599608443969665e-01
1.000000000000000000e+00,-9.521944391593653023e-01
1.000000000000000000e+00,-9.546797145490186765e-01
1.000000000000000000e+00,-9.571082910755058792e-01
1.000000000000000000e+00,-9.594716298959266032e-01
1.000000000000000000e+00,-9.617614904389781838e-01
1.000000000000000000e+00,-9.639701382205275726e-01
1.000000000000000000e+00,-9.660894135491774337e-01
1.000000000000000000e+00,-9.681117306673341361e-01
1.000000000000000000e+00,-9.700299073324506471e-01
1.000000000000000000e+00,-9.718363941803214168e-01
1.000000000000000000e+00,-9.735244411410192145e-01
1.000000000000000000e+00,-9.750873227492397044e-01
1.000000000000000000e+00,-9.765190319424856824e-01
1.000000000000000000e+00,-9.778134995286817954e-01
1.000000000000000000e+00,-9.789650612489052550e-01
1.000000000000000000e+00,-9.799694040551091279e-01
1.000000000000000000e+00,-9.807819142930370715e-01
1.000000000000000000e+00,-9.814847780889817130e-01
1.000000000000000000e+00,-9.820273122280572808e-01
1.000000000000000000e+00,-9.824061863800581662e-01
1.000000000000000000e+00,-9.826186743656749600e-01
1.000000000000000000e+00,-9.826623478633589315e-01
1.000000000000000000e+00,-9.825348432454642511e-01
1.000000000000000000e+00,-9.822351538543032667e-01
1.000000000000000000e+00,-9.817622247766956134e-01
1.000000000000000000e+00,-9.811150794066249015e-01
1.000000000000000000e+00,-9.802938573327872884e-01
1.000000000000000000e+00,-9.792988441988477177e-01
1.000000000000000000e+00,-9.781305780968156949e-01
1.000000000000000000e+00,-9.767904189395740788e-01
1.000000000000000000e+00,-9.752800435860372597e-01
1.000000000000000000e+00,-9.736007980435238407e-01
1.000000000000000000e+00,-9.717556856320289649e-01
1.000000000000000000e+00,-9.697467497654205237e-01
1.000000000000000000e+00,-9.675769758787677866e-01
1.000000000000000000e+00,-9.652494308495827013e-01
1.000000000000000000e+00,-9.627678776922519166e-01
1.000000000000000000e+00,-9.601360038027952903e-01
1.000000000000000000e+00,-9.573576482300122370e-01
1.000000000000000000e+00,-9.544364100157880504e-01
1.000000000000000000e+00,-9.513779754860914872e-01
1.000000000000000000e+00,-9.483492340233242723e-01
1.000000000000000000e+00,-9.450356799135088970e-01
1.000000000000000000e+00,-9.415984352264757939e-01
1.000000000000000000e+00,-9.380421982773122780e-01
1.000000000000000000e+00,-9.343727446481270293e-01
1.000000000000000000e+00,-9.305947032504082728e-01
1.000000000000000000e+00,-9.267136919817413609e-01
1.000000000000000000e+00,-9.227349911334249422e-01
1.000000000000000000e+00,-9.186634759488692126e-01
1.000000000000000000e+00,-9.145051084308970513e-01
1.000000000000000000e+00,-9.102640820818667100e-01
1.000000000000000000e+00,-9.059470580573054654e-01
1.000000000000000000e+00,-9.015583419048471825e-01
1.000000000000000000e+00,-8.971045768474930071e-01
1.000000000000000000e+00,-8.925906967837559103e-01
1.000000000000000000e+00,-8.880205625172243877e-01
1.000000000000000000e+00,-8.834008174994085749e-01
1.000000000000000000e+00,-8.787349317609155497e-01
1.000000000000000000e+00,-8.740292116833977554e-01
1.000000000000000000e+00,-8.692871850944691170e-01
1.000000000000000000e+00,-8.645131795343605763e-01
1.000000000000000000e+00,-8.597128079254123811e-01
1.000000000000000000e+00,-8.548901058755911109e-01
1.000000000000000000e+00,-8.500486355501136737e-01
1.000000000000000000e+00,-8.451909982478512662e-01
1.000000000000000000e+00,-8.405679389496558684e-01
1.000000000000000000e+00,-8.356944835134472171e-01
1.000000000000000000e+00,-8.308168241079636474e-01
1.000000000000000000e+00,-8.259368506194162407e-01
1.000000000000000000e+00,-8.210598782485750702e-01
1.000000000000000000e+00,-8.161882218482091611e-01
1.000000000000000000e+00,-8.113229245058806161e-01
1.000000000000000000e+00,-8.064688466782174991e-01
1.000000000000000000e+00,-8.016256637893475201e-01
1.000000000000000000e+00,-7.967968062632410087e-01
1.000000000000000000e+00,-7.919836556026259577e-01
1.000000000000000000e+00,-7.871892930702447666e-01
1.000000000000000000e+00,-7.824135573049941783e-01
1.000000000000000000e+00,-7.776583678056394611e-01
1.000000000000000000e+00,-7.729242542540251115e-01
1.000000000000000000e+00,-7.682138058839067529e-01
1.000000000000000000e+00,-7.635285036066294939e-01
1.000000000000000000e+00,-7.588665151141407161e-01
1.000000000000000000e+00,-7.542311768437366393e-01
1.000000000000000000e+00,-7.496237611737380790e-01
1.000000000000000000e+00,-7.450423337375589039e-01
1.000000000000000000e+00,-7.404912106169461161e-01
1.000000000000000000e+00,-7.359684636678138769e-01
1.000000000000000000e+00,-7.314773798915973346e-01
1.000000000000000000e+00,-7.270182429306311089e-01
1.000000000000000000e+00,-7.225914666547292864e-01
1.000000000000000000e+00,-7.184186150245622793e-01
1.000000000000000000e+00,-7.140598676782117238e-01
1.000000000000000000e+00,-7.097391760650855197e-01
1.000000000000000000e+00,-7.054574482569715421e-01
1.000000000000000000e+00,-7.012157011929714967e-01
1.000000000000000000e+00,-6.970171542301860645e-01
1.000000000000000000e+00,-6.928642546291193804e-01
1.000000000000000000e+00,-6.887585917418016512e-01
1.000000000000000000e+00,-6.847050703752413092e-01
1.000000000000000000e+00,-6.807035911672195683e-01
1.000000000000000000e+00,-6.767604952482227931e-01
1.000000000000000000e+00,-6.728771447794595906e-01
1.000000000000000000e+00,-6.690582207047939267e-01
1.000000000000000000e+00,-6.653075016372972383e-01
1.000000000000000000e+00,-6.616279610131180489e-01
1.000000000000000000e+00,-6.580247443878241009e-01
1.000000000000000000e+00,-6.545021029261245404e-01
1.000000000000000000e+00,-6.510654082554291344e-01
1.000000000000000000e+00,-6.477171020685746905e-01
1.000000000000000000e+00,-6.444636636468823454e-01
1.000000000000000000e+00,-6.413095756405886583e-01
1.000000000000000000e+00,-6.382583598808325709e-01
1.000000000000000000e+00,-6.353163414794741337e-01
1.000000000000000000e+00,-6.324859306465517861e-01
1.000000000000000000e+00,-6.297732195499446961e-01
1.000000000000000000e+00,-6.271821572341814699e-01
1.000000000000000000e+00,-6.248362528478925704e-01
1.000000000000000000e+00,-6.224930268560300295e-01
1.000000000000000000e+00,-6.202817155545378158e-01
1.000000000000000000e+00,-6.182051443969662774e-01
1.000000000000000000e+00,-6.162674523952001993e-01
