timestamp, latitude, longitude ,mag_x,mag_y,mag_z
1545380974,37.8507,-13.2905,0.2273478413974495,-0.02115125864514999,0.29119802560401
1545380985,38.2505,-12.682,0.2259658179046178,-0.02026703471723023,0.29448380137922436
1545380995,38.6466,-12.0664,0.22456671820690216,-0.019390859292785483,0.2977202904775979
1545381005,39.0391,-11.4434,0.22315153082945108,-0.018522530820795077,0.3009084060929439
1545381015,39.4277,-10.8131,0.22172275235353395,-0.01766240799386396,0.30404588051892306
1545381025,39.8124,-10.1752,0.22028177548850508,-0.016810263539296735,0.30713297841483644
1545381035,40.1932,-9.5296,0.2188299142145879,-0.015966117846063672,0.3101700112957314
1545381045,40.5698,-8.8763,0.21736972615474662,-0.015130110323664379,0.31315501528593026
1545381055,40.9422,-8.2151,0.21590254578120988,-0.014302081917105679,0.3160884829470188
1545381065,41.3103,-7.546,0.21443007747851545,-0.013482104595636101,0.3189701744361592
1545381075,41.674,-6.8689,0.21295403535549426,-0.012670098882758517,0.3217999409290671
1545381084,42.0152,-6.2181,0.21155068686612982,-0.011905914710996167,0.32443899359927697
1545381094,42.3699,-5.5251,0.21007312647407733,-0.011109108457246313,0.3271664527207642
1545381104,42.7199,-4.8238,0.20859696894960475,-0.010319884127110842,0.32984200651298534
1545381114,43.0649,-4.114,0.20712473649187751,-0.00953793969570062,0.33246445654628803
1545381124,43.4051,-3.3958,0.20565669226017858,-0.008763318377311636,0.33503610719615734
1545381134,43.7401,-2.6691,0.20419574225354198,-0.007995770513086264,0.3375552091970889
1545381144,44.0699,-1.9337,0.20274298725924367,-0.007234946235589214,0.3400229084258879
1545381154,44.3943,-1.1897,0.20130037292004133,-0.006480781786787737,0.34243896530366286
1545381164,44.7133,-0.4371,0.19986892066090564,-0.005733098570345525,0.3448045687850463
1545381174,45.0268,0.3243,0.1984500542102875,-0.0049914813883570625,0.34712037553959524
1545381184,45.3345,1.0946,0.19704604872561712,-0.004255592257307898,0.34938581314681905
1545381195,45.6365,1.8736,0.1956573504799173,-0.003525415213829343,0.3516027995038849
1545381205,45.9324,2.6614,0.19428659826202274,-0.002800557479197993,0.35377030404311666
1545381215,46.2223,3.4581,0.19293413235732867,-0.002080685008918109,0.35589047340143765
1545381225,46.5061,4.2637,0.1916011470398353,-0.001365529061193659,0.35796420751630387
1545381235,46.7834,5.078,0.19029015241576047,-0.0006549565733770921,0.3599906039192471
1545381245,47.0544,5.9012,0.18900088086246972,5.145796118644797e-05,0.3619725591125942
1545381255,47.3187,6.733,0.18773575267401235,0.000753766528818266,0.3639092559165616
1545381265,47.5764,7.5736,0.18649484732711386,0.001452399765527518,0.36580306920912836
1545381275,47.8272,8.4229,0.18528001636305394,0.0021475644416892154,0.3676539843272746
1545381285,48.071,9.2807,0.1840921771888145,0.002839350256835471,0.36946311602959914
1545381295,48.3077,10.1468,0.18293220251237144,0.003527841214845842,0.37123160166476177
1545381305,48.5373,11.0217,0.18180038812526145,0.00421366439455312,0.37296153420054595
1545381315,48.7595,11.9046,0.1806984821553624,0.004896397105550133,0.3746526877258688
1545381325,48.9742,12.7955,0.17962720214372302,0.005576229376643441,0.3763063922822344
