timestamp, latitude, longitude ,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,axis,power
1545365326,43.9681,145.174,0.023238398375853758,-0.028400756925316805,0.3592353147871204,0.0146756280064177,0.001738336097006028,-1.372872837290043,0,0.0019183078013115373
1545365336,43.6364,145.9074,0.024541093711271278,-0.02756200087991563,0.3549863547739231,-0.002694186168591665,-0.015264796459574079,1.385851937134113,1,-0.0017483360793112887
1545365346,43.2995,146.6321,0.025806893435170952,-0.026681800193378402,0.3507211613782884,0.007501020794090506,-0.004892900359657026,1.1011850245031296,0,-0.0013832777551542922
1545365356,42.9575,147.3483,0.027034864745409337,-0.0257621216221153,0.3464424243645433,0.004177512237961778,0.01742359585753706,1.4449584939439408,0,-0.0021630734624962754
1545365366,42.6105,148.0562,0.028224209784919907,-0.02480492617482769,0.34215279904411117,0.011617159734407915,0.00482186269430128,1.4355311542587768,0,-0.0018629029060257848
1545365376,42.2588,148.7556,0.029373628235459498,-0.023812743982170783,0.3378573477705952,-0.008536374737368258,0.00040474765491802157,1.2816934820025048,1,-0.0020266032390248165
1545365386,41.9023,149.4466,0.030483433982288144,-0.022787546769868928,0.33355715916578754,-0.011606506624502152,-0.0041471206128947235,1.326901449876913,1,-0.0022159973062916565
1545365396,41.5411,150.1296,0.03155322199348223,-0.021731078395831743,0.32925432544044475,0.014716815218040994,-0.011001504590872443,-1.148037985303911,1,0.002053493623724608
1545365406,41.1755,150.8044,0.032582220059398204,-0.02064591311226983,0.324953703746372,0.015961688894817593,-0.015461654559738946,-1.2643370893686479,1,0.0023190859599743307
1545365416,40.8055,151.4713,0.03357070830162348,-0.019533812948720166,0.32065664063736893,0.0053553487532471905,0.015225540017563672,1.3074910475063475,1,-0.0021088086211080975
1545365426,40.45,152.0974,0.03447250680567546,-0.018454508748126174,0.3165802631835345,-0.01732104705084715,0.008893929019191648,1.5211535641773417,1,-0.002896073911377623
1545365436,40.0717,152.7488,0.03538267598373793,-0.017296247728026886,0.3122977992271915,-0.00041674919633660675,-0.015886114708925446,1.3474222913460523,1,-0.002390277810240436
1545365446,39.6893,153.3926,0.036253073096582766,-0.0161170505076347,0.3080260059113867,-0.0005643487933040082,0.005747329326802531,-1.1477792652837442,1,0.002071834574916565
1545365456,39.3029,154.0287,0.03708431161164377,-0.014919165463471454,0.30376745122798815,-0.01411385355675731,-0.01637804255663091,1.3489932493042862,1,-0.002715690767057262
1545365466,38.9126,154.6574,0.037876917583752195,-0.013704288543901657,0.29952396479140714,0.0024077335655706016,0.013458990786781777,1.42161472859507,1,-0.0026562605003561325
1545365476,38.5186,155.2787,0.03863140915996005,-0.012474579528071933,0.2952986075113437,0.009930870477187855,-0.012713364712247184,1.3093164555715853,1,-0.002382408374588274
1545365486,38.1208,155.8927,0.0393492256041689,-0.011231742736577375,0.2910916644524055,0.012540047129307582,-0.010786211650212651,-1.2601720441713788,1,0.0026618548628674016
1545365496,37.7194,156.4996,0.040030971990649034,-0.009977597686563915,0.28690571048891683,0.002503993240836997,0.011510028231463063,1.158892391043906,1,-0.002283658944311655
1545365506,37.3144,157.0995,0.04067796980987856,-0.008713865300092811,0.28274169436527075,0.009004743460039094,-0.006107592760828036,1.0969620836249048,1,-0.0021038087048529655
1545365516,36.9061,157.6924,0.04129091661386017,-0.007442683852587451,0.2786030942262882,-0.006493269966701002,-0.013207456838877165,1.0916936373152293,1,-0.002344303802531718
1545365526,36.4944,158.2785,0.04187150462444306,-0.0061654552186242,0.27448968213706443,-0.011114589252475455,0.0038141082388368623,1.3902501459161984,1,-0.003063135274242938
1545365536,36.0794,158.858,0.04242095761934206,-0.0048837449986993365,0.2704028273535129,-0.01659061333441843,0.013007881444440287,-1.0778277919493047,1,0.0020618169165037424
1545365546,35.6613,159.4309,0.04294050150516107,-0.003599478335701145,0.26634484328849595,-0.0013874819582232606,-0.00475322955418591,-1.505479220499805,1,0.0032138242034566006
1545365556,35.2399,159.9975,0.04343212926764678,-0.0023136691564550295,0.26231430595145966,0.004621339733233684,0.0068007204093349476,-1.3583458132021222,1,0.0030104047236925225
1545365566,34.8156,160.5577,0.04389682107220691,-0.0010285315506890506,0.25831505437229896,0.012780352093809942,-0.007884396689491964,1.1628383308883536,1,-0.0023871774400450073
1545365576,34.3884,161.1117,0.04433630580666573,0.00025463356000960866,0.25434719929519245,0.009843719723937324,-0.00855303904789076,1.3013266855769279,1,-0.0027596147671841557
1545365586,33.9583,161.6596,0.0447524310762458,0.0015344241540562896,0.25041083819706084,-0.0038578397977803046,0.000568072587568388,-1.0833239553804352,1,0.002375766787450838
1545365596,33.5255,162.2015,0.04514665112783148,0.0028092513394108705,0.24650759664771563,-0.007138022068267368,-0.0020049602435628575,1.1335764943361584,1,-0.002646837959068586
1545365606,33.0899,162.7376,0.045520999519452654,0.004078052534832768,0.24263646206240402,-0.0037800027615558615,0.004480614200950878,-1.1424812024503088,1,0.0025544859885537085
1545365616,32.6517,163.268,0.04587699856593325,0.005339317053065138,0.23879883706986202,0.0073232857389670435,-0.002923315789161329,1.546494383622847,1,-0.0034599864250846766
1545365626,32.2109,163.7927,0.046216719517514354,0.006591663209827011,0.2349944036271048,0.0006214063717209113,0.004933674134294232,-1.3748925017291849,1,0.0031844524069442
1545365636,31.7677,164.312,0.04654154056234994,0.007833942850976603,0.23122422024522188,-0.002458100861405429,0.007362306139231557,-1.3679535659506596,1,0.0031549146961070643
1545365646,31.3219,164.8259,0.04685394820316985,0.009065087136554522,0.22748611638396854,0.007216497593043945,-0.00502179907976628,-1.4787363512808707,1,0.0035463144710197055
1545365656,30.8738,165.3345,0.04715535601003157,0.010283631459121539,0.22378179211949661,0.0028817066146518207,-0.012247166141056698,1.3936935402394381,1,-0.0032537620794141284
1545365666,30.4234,165.838,0.04744765464214562,0.011488636152801799,0.22011038742458447,0.011969152774052395,0.005247974418489928,1.2129800270184679,1,-0.0027459261277776002
1545365676,29.9707,166.3365,0.047732829171797886,0.01267906322745704,0.2164709556582341,-0.00945361343276765,-0.0019545735394299662,1.1220993422160481,1,-0.0027803704475000066
1545365686,29.5159,166.83,0.04801259748320286,0.013853555992442167,0.21286401301849808,-0.005707689536708447,0.01699256417551932,-1.4856166620112805,1,0.0035056676553819792
1545365696,29.0589,167.3188,0.04828887546515179,0.0150115418817367,0.20928757136596218,0.009760249450866608,0.013960627014505454,1.107151345496544,1,-0.0025710197270130005
1545365706,28.6228,167.7787,0.048549926975212876,0.01609515359723212,0.2059176853651046,-0.0020626862833336827,0.005608907151586332,1.1546454517156381,1,-0.002824134797407717
1545365716,28.1618,168.2584,0.048824647309193336,0.017217756632385495,0.2023991101281906,-0.013841554594669559,0.010138874472445296,-1.3781592534643263,1,0.003224331057677252
1545365726,27.6989,168.7335,0.049101162218060435,0.018320717264442704,0.19890913430734544,-0.006404516445060633,0.0005029136627404157,1.1471018888123075,1,-0.0028798976372480397
1545365736,27.2341,169.2043,0.04938106805333678,0.019403511531590385,0.19544614123217302,-0.012070313866067236,0.008741433818882597,-1.4257361484849815,1,0.003402263875292756
1545365746,26.7674,169.6708,0.049666251628845,0.020465291052169488,0.19200831826442075,0.0028796655111940567,0.008423997191194322,1.325204209720632,1,-0.0032632503003810574
1545365756,26.2989,170.1331,0.04995825601832632,0.021505272150759803,0.1885945431117362,0.005399138187736523,0.017438909519109095,-1.3420355141707114,1,0.0034032000901169954
1545365766,25.8287,170.5914,0.05025845015974906,0.022522836152958452,0.18520363557252043,-0.0065404913264267076,-0.009337469997191835,-1.068024997527008,1,0.002623297916774624
1545365776,25.3568,171.0456,0.05056864947184864,0.02351718979186189,0.18183336306398917,0.013607692415362622,-0.01674044212812429,1.1845233661643262,1,-0.0028712707209676155
1545365786,24.8833,171.496,0.05088996724753608,0.02448793133691831,0.17848239568339908,0.0013765170618919007,-0.006803567537041572,-1.189340607677259,1,0.0030385594316882955
1545365796,24.4081,171.9426,0.05122412555300271,0.025434592219435077,0.17514758098818545,-0.003845318933691911,0.01745022763489847,1.570726852375319,1,-0.004056630390245515
1545365806,23.9314,172.3856,0.05157201026922709,0.0263566603635977,0.17182812524791122,0.012549472465452856,-0.0035301443308535106,1.3635116973376888,1,-0.0034081343465360747
1545365816,23.4532,172.8249,0.05193509660529633,0.027253591685776308,0.1685213648605893,-0.007560597625158835,0.015171576037846576,1.3387972711303038,1,-0.003540234392100646
1545365826,22.9735,173.2608,0.05231432024535826,0.02812529065152213,0.1652248815789205,-0.00995742032685551,0.013707813930461223,1.0892382794970323,1,-0.002931398688572352
1545365836,22.4925,173.6932,0.05271059201391454,0.02897115195215748,0.16193737199362965,-0.01276584716417738,0.0026561745482659655,-1.4595537494037256,1,0.0037433337233079914
1545365846,22.01,174.1223,0.053125101508915196,0.029791294967194137,0.1586546573332336,0.0031774785245729455,0.005452477835745934,1.0547574188608757,1,-0.0027764986588882786
1545365856,21.5261,174.5483,0.053558392823436274,0.030585596955122887,0.15537482343600392,-0.01104128949537936,0.01324572273874678,1.22036491164058,1,-0.0033538160865717323
1545365866,21.041,174.9712,0.05401091356655058,0.03135374585638446,0.15209647256342163,0.009447370423489787,0.007688304220802819,-1.15682785583481,1,0.0031959120524642374
1545365876,20.5546,175.391,0.05448352821028268,0.03209578082674933,0.14881583829605918,-0.013120993471527422,-0.01279074760594079,-1.2847046019790769,1,0.003402131389053227
1545365886,20.067,175.8079,0.05497639892835254,0.03281177824961673,0.14553088489390267,0.00046534829384264973,-0.00527802444286665,1.541738942300455,1,-0.004234576629314966
1545365896,19.5782,176.2219,0.05548994249475603,0.03350181997532528,0.1422385540578059,-0.013972691047486285,-0.011523611187929632,-1.4352092717188616,1,0.0038826112292364703
1545365906,19.0883,176.6332,0.05602405056798915,0.03416610714035544,0.1389367900129629,-0.0006916677023553955,0.01061610022175654,1.2417184078666637,1,-0.0034831096481922927
1545365916,18.5973,177.0418,0.056578860151215826,0.03480485647593217,0.13562251793897098,0.010957079118442297,0.005128057032733933,1.406393070768359,1,-0.0039043045104671147
1545365926,18.1053,177.4477,0.057154166986191135,0.03541828237761857,0.13229344444434432,-0.0010905137271743507,0.007733339808359658,-1.1512576209196925,1,0.0032827451246493756
1545365936,17.6123,177.8511,0.05774962695314928,0.03600685812395027,0.12894677863138476,-0.009013215004892251,0.007725978120311675,-1.0937488750303512,1,0.003100068223671828
1545365946,17.1182,178.2521,0.05836504914860474,0.036571125465967025,0.12557884189357318,-0.011687397212969632,0.002986460910688787,-1.36083157253753,1,0.003897865590368555
1545365956,16.6232,178.6507,0.05899959463785215,0.03711141735670981,0.12218823592442213,-0.006525645525106109,-0.008329930287530016,-1.3493289617967676,1,0.003940625233207118
1545365966,16.1273,179.0471,0.05965249567908171,0.037628370541532216,0.11877232032709413,0.006677350620059155,0.0019179253202845357,1.5322372946757996,1,-0.004530434708659699
1545365976,15.6305,179.4412,0.06032310209671238,0.03812254795159557,0.11532810139393988,0.006150954338996517,0.003107815646597335,-1.1571808883884518,1,0.0035257059380149093
1545365986,15.1328,179.8333,0.06101028485281573,0.038594726297564545,0.11185322740706137,0.012411633840580022,0.004579128028555811,1.13006869263776,1,-0.003377876576930762
1545365996,14.6343,-179.7767,0.06171290804833485,0.03904551565677907,0.10834568568375756,0.014444334426081321,0.016639489656549704,1.4538140110923008,1,-0.004407705453414037
1545366006,14.135,-179.3886,0.0624296573278702,0.039475749159900604,0.10480319215390298,0.006823511005568485,-0.0014237594383070364,1.4720447806937798,1,-0.004559206274745583
1545366017,13.635,-179.0025,0.06315912059937506,0.039886153663331335,0.10122396996101,-0.008382167026854973,-0.0027479738058886582,-1.356825990470032,1,0.004242373007056437
1545366026,13.1593,-178.6374,0.06386258546010687,0.040258534380666025,0.09778737064842326,0.003370380586738486,-0.005156809318338921,-1.199846397703129,1,0.0038477436883989553
1545366036,12.6578,-178.2547,0.06461256587269626,0.040633003144826235,0.0941295623411821,0.015041844709969653,-0.013101941838094466,-1.3014689384599425,1,0.004275356488843228
1545366046,12.1557,-177.8737,0.06537032557230665,0.04099031508224613,0.09042984694134615,-0.015447645786770754,0.011768018866424677,-1.4431501778366969,1,0.004647113436540765
1545366056,11.653,-177.4943,0.06613404838072201,0.04133146181789314,0.08668649432852751,0.0020895446775971295,0.006552789411907981,1.2981107287574223,1,-0.004283409121816697
1545366066,11.1497,-177.1164,0.06690182347530554,0.04165745749844146,0.08289793597936412,0.0061727947130958555,0.004826119186829737,-1.3765119415010507,1,0.004630143543144669
1545366076,10.6458,-176.7401,0.06767178717455102,0.041969317569833256,0.0790624728558817,0.0135833768984133,-0.002290014818371612,-1.3378454964452906,1,0.004580416553759964
1545366086,10.1414,-176.3651,0.06844152311131796,0.04226806289350852,0.07518006432129072,-0.000297517085914871,0.0076201313639320065,-1.222827280033404,1,0.004183489709695026
1545366096,9.6365,-175.9915,0.06920902055822248,0.04255474476774684,0.07124939247427417,0.0042194218122017365,-0.004518080166578918,1.3115682018763728,1,-0.004523585970323035
1545366106,9.131,-175.619,0.06997214462060525,0.04283049755838264,0.06726902153531637,-0.012934024962718272,0.015817096274873706,-1.5541327634516096,1,0.005393797164005075
1545366116,8.6251,-175.2478,0.07072843912348648,0.04309628342771554,0.06323965637592066,0.002394055635793703,-0.005320819660731444,1.392727490899078,1,-0.0049177021149954545
1545366126,8.1188,-174.8776,0.07147549434107209,0.04335318227326265,0.059161169696561294,0.006858637086115021,-0.014136714014286515,1.31180091824621,1,-0.004667792705809069
1545366136,7.612,-174.5085,0.07221131241948442,0.043602315642187126,0.05503210925028003,0.01541308510794318,-0.011779383034838045,-1.3201299848434942,1,0.00480882666767035
1545366146,7.1049,-174.1404,0.07293318547416777,0.04384464441258743,0.050854286686127535,-0.0032518164891965494,0.015381098880274835,-1.2741197029836353,1,0.004638011990300237
1545366156,6.5974,-173.7732,0.07363897143229237,0.04408126604598874,0.04662694626637861,-0.008674476808799306,-0.011083702905231857,-1.223405215124617,1,0.0044842918661313165
1545366166,6.0896,-173.4069,0.07432622486576945,0.04431316405632552,0.04235124975077328,-0.01644912190537904,0.0014218060175410622,1.5571106462602815,1,-0.005821539845241044
1545366176,5.5815,-173.0413,0.07499258682943305,0.04454133637886643,0.03802791557158933,0.016773975366157216,-0.016105654310256387,1.0880536313515938,1,-0.004047903855259509
1545366186,5.0731,-172.6764,0.07563584340683716,0.044766768445475974,0.033657558743877575,0.0004373260902185824,0.0070239718742894745,1.2515155224095913,1,-0.0047322356372813046
1545366196,4.5645,-172.3122,0.07625365600047934,0.04499036803973052,0.02924195509502265,0.008139778240632462,0.013572131904077538,-1.406970963078516,1,0.005376235142552414
1545366206,4.0557,-171.9486,0.07684385183246312,0.04521305141603476,0.02478225156774579,0.0058848665488004165,0.00999073472893894,1.4214775682699994,1,-0.005454298569802741
1545366216,3.5467,-171.5856,0.07740437346798751,0.04543570979785359,0.020279623330532678,-0.013493343074187114,0.012328601748741806,1.1584430118265323,1,-0.004497109772190767
1545366227,3.0375,-171.2229,0.07793305690490049,0.045659159239919415,0.015735837344830424,-0.00518421476258397,-0.009621377398684025,-1.4204196402563993,1,0.005530803334633778
1545366237,2.5282,-170.8607,0.07842796558088344,0.045884182193921506,0.011153109284898637,-0.01688962278549876,0.01626938795010583,1.2517372083748854,1,-0.004917978725172201
1545366247,2.0188,-170.4988,0.07888717067368295,0.046111520337762724,0.006533388277758415,0.001908669048245469,-0.0013734721229300684,-1.3767495431150067,1,0.005431017312930724
1545366257,1.5093,-170.1372,0.07930894923112758,0.04634189589150785,0.0018784772712750234,-0.013392789202707197,0.002338928401964021,1.2361016130077467,1,-0.004902953906033128
1545366267,0.9997,-169.7757,0.07969155944873108,0.04657595703145897,-0.0028094104238277993,-0.008223922889072794,-0.0004046647722697522,1.564488728089939,1,-0.0062326721053379865
1545366277,0.4901,-169.4143,0.08003337306736025,0.04681427462567325,-0.007527197138017801,0.013662061590851409,0.013225024762253802,1.2302670524384156,1,-0.004928262950559572
1545366287,-0.0196,-169.0531,0.08033315379275874,0.04705749865074176,-0.01227388392208282,-0.008697448120330298,-0.007835559787703969,1.3249235467384546,1,-0.005316426778757019
1545366296,-0.5037,-168.7099,0.08057749774212575,0.04729343200835699,-0.016805452813615614,0.00645139359820223,0.011325519572873836,-1.5209278830792705,1,0.006122207223702969
1545366306,-1.0133,-168.3486,0.08079116764732269,0.04754745548085826,-0.021598159442043963,-0.006577712403089088,0.008513549218770787,1.2740460375299223,1,-0.005139480026362065
1545366316,-1.5228,-167.9872,0.08095902975442182,0.047807637199179215,-0.026410341013166944,-0.011843700309634565,0.002487914528726993,1.1471794018665797,1,-0.0046280867582670525
1545366326,-2.0322,-167.6256,0.08108012454181113,0.048074341338882144,-0.03123936138518595,-0.0055409550505634555,0.002323516931149326,-1.0486184438162056,1,0.004259760495935088
1545366336,-2.5416,-167.2637,0.08115366793805057,0.04834794760638144,-0.03608358806275658,-0.017432099506773227,-0.009764160132308857,1.5142744899798333,1,-0.006112995821460644
1545366346,-3.0508,-166.9016,0.08117895339709669,0.048628623708646686,-0.040938477591974026,-0.001812118387912271,-0.016528602560636173,1.2640248935198577,1,-0.005126901627790054
1545366356,-3.5598,-166.539,0.08115529682444289,0.04891655934830772,-0.045800984376894324,0.01432017160483322,0.005919786467131171,-1.3507548898692174,1,0.0054482518034228294
1545366366,-4.0687,-166.176,0.08108240652053461,0.049212020033929285,-0.050669679639739985,0.007598246971853433,0.0009658982584660732,-1.1994893103655677,1,0.004843623957010461
1545366376,-4.5773,-165.8126,0.08095996822282342,0.04951500975791434,-0.055539810177806806,0.005195956114126199,0.006529894667396393,-1.08394776574748,1,0.004373389712692283
1545366386,-5.0858,-165.4485,0.08078770010477643,0.049825724233984084,-0.06041043193768055,0.011474291447186761,-0.0011120309414634321,-1.486018977297681,1,0.005967944429271412
1545366396,-5.5939,-165.0838,0.08056562718037574,0.05014401947461679,-0.06527588588278097,-0.011078905182689011,0.00912142538623709,-1.4306292541671481,1,0.005799136423749041
1545366406,-6.1017,-164.7184,0.08029382673561508,0.05046996374758928,-0.07013449595845857,0.008730857865163958,0.005010728567713087,1.3514163950883897,1,-0.005456136409527746
1545366416,-6.6093,-164.3522,0.079972448353886,0.05080359341251258,-0.07498462009464357,0.015386256997178731,0.014600485749471946,-1.1485919915523461,1,0.004535099054424754
1545366426,-7.1165,-163.9852,0.07960186878092851,0.051144698993993744,-0.07982161710833739,0.0016510271558897028,-0.010534127190989053,-1.2672187646697544,1,0.005037059708224961
1545366437,-7.6233,-163.6174,0.07918256117078665,0.05149317971966696,-0.08464302865505433,0.01568370989110585,-0.01594951695045664,1.2495064588571974,1,-0.005013331915874174
1545366447,-8.1297,-163.2485,0.07871490298165607,0.05184887514946923,-0.08944599326378144,0.011583476331053442,-0.0026435101848621924,-1.5686588909486914,1,0.006122036843322993
1545366457,-8.6356,-162.8787,0.07819974512210615,0.052211564575680616,-0.09422742517402954,0.01659914831782352,0.008671445968666739,1.5506236173397643,1,-0.0061411233331179075
1545366467,-9.1411,-162.5078,0.0776376680871867,0.052581118102643286,-0.09898581293277106,-0.0037551485043456415,0.012135774206422803,1.2298624431515421,1,-0.0047555972863455
1545366477,-9.6461,-162.1357,0.07702951684054316,0.052957233983955604,-0.10371775607815428,-0.0038195980123221724,-0.014622022201453184,1.0687772197480732,1,-0.004096561635620723
1545366487,-10.1506,-161.7623,0.07637616264278363,0.05333966624825718,-0.10842099333578653,0.006450752634030336,0.007516791854278178,1.0943215514299403,1,-0.004213973890193072
1545366497,-10.6546,-161.3877,0.07567867695698105,0.053728162849628114,-0.11309367566848669,0.01312696691687673,-0.008330939082057938,1.3384100542164934,1,-0.005138683953401685
1545366507,-11.158,-161.0117,0.07493810581772009,0.05412234765406247,-0.11773251225875438,-0.0024217640321498577,0.00864431508488942,-1.512300304084879,1,0.005680702028964291
1545366517,-11.6608,-160.6342,0.07415554207608416,0.05452191759071856,-0.12233551740890196,-0.00992382039731652,-0.0076838783472152295,-1.1956730760385321,1,0.004493991040119754
1545366527,-12.1631,-160.2551,0.07333201290711955,0.05492664144516,-0.1269018336846292,-0.0005847366867298407,-0.0023206593801848815,-1.391342481219663,1,0.005105207447439638
1545366537,-12.6647,-159.8746,0.0724691359357078,0.05533603692093318,-0.13142810804682653,-0.0004651263563058784,0.01683546399492449,1.182490211029891,1,-0.004281645658437849
1545366546,-13.1405,-159.5115,0.07161405092329537,0.05572890257381693,-0.13568830833510362,-0.008703146267508963,-0.013700077800976478,1.3436952943440597,1,-0.00475232740201583
1545366556,-13.6407,-159.1277,0.07067798162342509,0.05614636882994746,-0.14013093271813779,0.005037939308004673,0.013820819077325965,1.296433221481434,1,-0.004616762726903532
1545366566,-14.1401,-158.742,0.06970641168379665,0.0565673767445492,-0.144527486821837,-0.000604945145135679,0.017450344883084643,-1.3895692125511165,1,0.00484746573973544
1545366576,-14.6388,-158.3545,0.06870068497311232,0.056991662623211876,-0.14887797401015174,0.009637130269237628,0.010030993506208341,1.361046508747248,1,-0.004746979193047753
1545366586,-15.1366,-157.965,0.0676624443455538,0.05741867988004568,-0.1531789271540358,-0.009337750272082742,0.004477819444717254,1.5477863853517895,1,-0.00516483317944807
1545366596,-15.6336,-157.5735,0.06659301391490319,0.05784815535322144,-0.15743038627631914,0.012056419256434766,-0.010517897882019114,1.36746720743394,1,-0.004648090475673597
1545366606,-16.1297,-157.1799,0.06549399517257731,0.05827963334152823,-0.16163030341518714,0.006230974214268999,0.0018476921053208837,1.3760837454455805,1,-0.004556616821704973
1545366616,-16.6249,-156.7842,0.06436689647459182,0.05871275343547301,-0.1657779322948132,0.004196209999911288,-0.006826052278260041,1.2084054871000398,1,-0.003923847495237854
1545366626,-17.1192,-156.3862,0.06321310958671755,0.05914715136186385,-0.16987224797538147,-0.016846450833782577,-0.007047880351607204,-1.5272828441057742,1,0.004970302113395667
1545366636,-17.6125,-155.9859,0.062034335820242925,0.05958238475842317,-0.17391173201943114,-0.0013535737938410192,-0.0058007152520333175,-1.192847026156147,1,0.003711643768282576
1545366646,-18.1049,-155.5831,0.060831775041262026,0.06001819305504256,-0.17789653543173212,-0.007061641616318584,0.016286529103966392,-1.3747308199380723,1,0.004244177877938305
1545366657,-18.5962,-155.1778,0.059607326559157625,0.06045405707686154,-0.18182438815009008,-0.00842021420027863,0.008440745349589768,1.4348702648983205,0,0.004413923112538719
1545366667,-19.0865,-154.7699,0.05836222332070823,0.06088973908409723,-0.18569583293775743,0.006925195114671875,-0.010442154245695475,1.4865370841559626,0,0.004428789533138614
1545366677,-19.5756,-154.3594,0.05709836014111097,0.06132474103192331,-0.18950884072459614,-0.003158953597973535,-0.011967650857725047,-1.2559939910681934,0,-0.003964574094007648
1545366687,-20.0635,-153.9462,0.05581714772403984,0.061758758710201325,-0.1932632065420921,-0.005172792807486495,0.003788819634197612,-1.4777069379025887,0,-0.004526455339540088
1545366697,-20.5503,-153.5301,0.054519691970626005,0.062191591784700115,-0.19695953560279267,0.01223090699257081,0.008737919434315592,1.186571552211005,0,0.003775789507618111
1545366707,-21.0358,-153.1112,0.05320788916571445,0.06262279226645069,-0.20059633173593203,-0.002906948789301024,-0.017166566673478316,-1.1311222360481699,0,-0.0037138791559603894
1545366717,-21.5201,-152.6892,0.051882733328351416,0.0630521909393705,-0.20417415870530445,-0.0020012202627814435,0.016837349067239205,1.2137265104716846,0,0.003998293363353381
1545366727,-22.003,-152.2641,0.05054602432379618,0.06347937412335813,-0.20769151751735063,-0.0022401351761258733,0.01059177964001724,1.5477520926638615,0,0.005022507846353214
1545366737,-22.4846,-151.8358,0.049198774205316514,0.06390422429766843,-0.211149542117972,0.013969058883353746,0.016511960626718905,1.3900346024061858,0,0.004615778796974347
1545366747,-22.9649,-151.4043,0.0478422220747973,0.06432656063483584,-0.21454872387380372,-0.014991110264604653,-0.0034426462996017117,-1.3760327518990356,0,-0.0044627034810440875
1545366757,-23.4437,-150.9694,0.046477969032674205,0.0647460307803004,-0.2178874064804367,-0.012804824694835251,-0.010351323166155234,-1.5118612015082855,0,-0.005007121742335592
1545366767,-23.921,-150.5311,0.04510717111165588,0.06516250686302129,-0.22116624533754498,-0.011261388436045157,-0.008138442511736803,-1.5073960553466965,0,-0.005001282728751831
