timestamp, latitude, longitude 
1545373759,-40.4738,-63.2474
1545373770,-40.0973,-62.5983
1545373780,-39.7168,-61.9568
1545373790,-39.3323,-61.3230
1545373800,-38.9439,-60.6965
1545373810,-38.5518,-60.0774
1545373820,-38.1560,-59.4654
1545373830,-37.7565,-58.8605
1545373840,-37.3535,-58.2626
1545373850,-36.9472,-57.6715
1545373860,-36.5374,-57.0872
1545373870,-36.1245,-56.5096
1545373879,-35.7292,-55.9668
1545373889,-35.3103,-55.4018
1545373899,-34.8882,-54.8430
1545373909,-34.4632,-54.2904
1545373919,-34.0353,-53.7438
1545373929,-33.6047,-53.2031
1545373939,-33.1714,-52.6683
1545373949,-32.7354,-52.1391
1545373959,-32.2968,-51.6155
1545373969,-31.8557,-51.0973
1545373980,-31.4122,-50.5846
1545373990,-30.9664,-50.0771
1545374000,-30.5181,-49.5746
1545374010,-30.0677,-49.0771
1545374020,-29.6150,-48.5846
1545374030,-29.1602,-48.0968
1545374040,-28.7031,-47.6135
1545374050,-28.2442,-47.1350
1545374060,-27.7834,-46.6610
1545374070,-27.3206,-46.1913
1545374080,-26.8560,-45.7259
1545374090,-26.3896,-45.2646
1545374100,-25.9214,-44.8074
1545374110,-25.4515,-44.3541
1545374120,-24.9800,-43.9048
1545374129,-24.5305,-43.4813
1545374139,-24.0558,-43.0391
1545374149,-23.5796,-42.6005
1545374159,-23.1020,-42.1654
1545374169,-22.6229,-41.7336
1545374179,-22.1424,-41.3051
1545374190,-21.6606,-40.8799
1545374200,-21.1774,-40.4577
1545374210,-20.6931,-40.0386
1545374220,-20.2075,-39.6225
1545374230,-19.7206,-39.2091
1545374240,-19.2326,-38.7985
1545374250,-18.7436,-38.3907
1545374260,-18.2535,-37.9854
1545374270,-17.7622,-37.5826
1545374280,-17.2700,-37.1822
1545374290,-16.7768,-36.7842
1545374300,-16.2826,-36.3885
1545374310,-15.7876,-35.9950
1545374320,-15.2917,-35.6036
1545374330,-14.7950,-35.2143
1545374340,-14.2974,-34.8269
1545374350,-13.7991,-34.4414
1545374360,-13.3000,-34.0577
1545374370,-12.8002,-33.6758
1545374379,-12.3247,-33.3144
1545374389,-11.8236,-32.9357
1545374400,-11.3218,-32.5584
1545374410,-10.8195,-32.1827
1545374420,-10.3164,-31.8081
1545374430,-9.8129,-31.4351
1545374440,-9.3089,-31.0633
1545374450,-8.8045,-30.6927
1545374460,-8.2996,-30.3233
1545374470,-7.7943,-29.9548
1545374480,-7.2885,-29.5874
1545374490,-6.7824,-29.2209
1545374500,-6.2757,-28.8550
1545374510,-5.7689,-28.4902
1545374520,-5.2619,-28.1260
1545374530,-4.7545,-27.7625
1545374540,-4.2468,-27.3996
1545374550,-3.7390,-27.0371
1545374560,-3.2310,-26.6752
1545374570,-2.7228,-26.3137
1545374580,-2.2144,-25.9524
1545374590,-1.7059,-25.5915
1545374600,-1.1973,-25.2308
1545374610,-0.6887,-24.8701
1545374620,-0.1800,-24.5096
1545374630,0.3033,-24.1671
1545374640,0.8120,-23.8066
1545374650,1.3206,-23.4459
1545374660,1.8292,-23.0851
1545374670,2.3378,-22.7240
1545374680,2.8462,-22.3626
1545374690,3.3545,-22.0009
1545374700,3.8627,-21.6387
1545374710,4.3706,-21.2760
1545374720,4.8786,-20.9127
1545374730,5.3862,-20.5488
1545374740,5.8935,-20.1842
1545374750,6.4004,-19.8189
1545374760,6.9071,-19.4529
1545374770,7.4134,-19.0858
1545374780,7.9194,-18.7179
1545374790,8.4251,-18.3489
1545374800,8.9302,-17.9789
1545374810,9.4349,-17.6077
1545374820,9.9393,-17.2351
1545374830,10.4431,-16.8614
1545374840,10.9463,-16.4863
1545374850,11.4490,-16.1098
1545374860,11.9510,-15.7318
1545374870,12.4524,-15.3523
1545374880,12.9532,-14.9710
1545374890,13.4284,-14.6073
1545374900,13.9279,-14.2226
1545374910,14.4267,-13.8361
1545374920,14.9247,-13.4476
1545374930,15.4220,-13.0571
1545374940,15.9183,-12.6646
1545374950,16.4138,-12.2699
1545374960,16.9084,-11.8729
1545374970,17.4020,-11.4737
1545374980,17.8947,-11.0720
1545374990,18.3864,-10.6679
1545375000,18.8770,-10.2612
1545375010,19.3666,-9.8519
1545375020,19.8550,-9.4398
1545375030,20.3423,-9.0250
1545375040,20.8284,-8.6072
1545375050,21.3134,-8.1864
1545375060,21.7970,-7.7625
1545375070,22.2793,-7.3355
1545375080,22.7603,-6.9053
1545375090,23.2398,-6.4717
1545375100,23.7180,-6.0346
1545375110,24.1947,-5.5941
1545375120,24.6700,-5.1497
1545375130,25.1436,-4.7017
1545375140,25.6156,-4.2499
1545375150,26.0624,-3.8171
1545375160,26.5311,-3.3576
1545375170,26.9980,-2.8940
1545375180,27.4631,-2.4261
1545375190,27.9263,-1.9540
1545375200,28.3875,-1.4774
1545375210,28.8469,-0.9963
1545375220,29.3042,-0.5105
1545375230,29.7593,-0.0200
1545375240,30.2124,0.4754
1545375250,30.6632,0.9758
1545375260,31.1119,1.4813
1545375270,31.5581,1.9919
1545375280,32.0020,2.5079
1545375290,32.4434,3.0293
1545375300,32.8822,3.5563
1545375310,33.3185,4.0888
1545375320,33.7521,4.6273
1545375330,34.1830,5.1716
1545375340,34.6111,5.7219
1545375350,35.0363,6.2784
1545375360,35.4585,6.8411
1545375370,35.8776,7.4101
1545375380,36.2936,7.9857
1545375390,36.7064,8.5678
1545375400,37.1159,9.1567
1545375410,37.5018,9.7224
1545375420,37.9047,10.3248
1545375430,38.3040,10.9342
1545375440,38.6997,11.5509
1545375450,39.0916,12.1749
1545375460,39.4797,12.8062
1545375470,39.8639,13.4451
1545375480,40.2441,14.0917
1545375490,40.6201,14.7460
1545375500,40.9919,15.4081
1545375510,41.3594,16.0782
1545375520,41.7224,16.7563
1545375530,42.0809,17.4427
1545375540,42.4347,18.1372
1545375550,42.7838,18.8401
1545375560,43.1279,19.5514
1545375570,43.4671,20.2712
1545375580,43.8012,20.9995
1545375590,44.1300,21.7364
1545375600,44.4535,22.4820
1545375610,44.7715,23.2364
1545375620,45.0840,23.9995
1545375630,45.3906,24.7714
1545375640,45.6915,25.5521
1545375650,45.9864,26.3416
1545375660,46.2752,27.1400
1545375670,46.5577,27.9471
1545375680,46.8203,28.7221
1545375690,47.0903,29.5463
1545375700,47.3538,30.3794
1545375710,47.6105,31.2211
1545375720,47.8604,32.0715
1545375731,48.1152,32.9735
1545375740,48.3390,33.7976
1545375750,48.5676,34.6734
1545375760,48.7888,35.5574
1545375770,49.0024,36.4493
1545375780,49.2085,37.3493
1545375790,49.4069,38.2570
1545375800,49.5974,39.1723
1545375810,49.7800,40.0948
1545375820,49.9544,41.0246
1545375830,50.1208,41.9614
1545375840,50.2788,42.9047
1545375850,50.4284,43.8544
1545375860,50.5695,44.8103
1545375870,50.7021,45.7719
1545375880,50.8259,46.7391
1545375891,50.9411,47.7114
1545375901,51.0473,48.6886
1545375910,51.1401,49.6212
1545375920,51.2289,50.6068
1545375930,51.3087,51.5964
1545375940,51.3794,52.5892
1545375950,51.4410,53.5851
1545375960,51.4933,54.5836
1545375970,51.5365,55.5845
1545375980,51.5703,56.5868
1545375990,51.5949,57.5906
1545376000,51.6102,58.5954
1545376010,51.6161,59.6006
1545376020,51.6127,60.6059
1545376030,51.6000,61.6108
1545376040,51.5780,62.6149
1545376050,51.5467,63.6178
1545376060,51.5061,64.6191
1545376070,51.4562,65.6183
1545376080,51.3972,66.6151
1545376090,51.3290,67.6090
1545376100,51.2516,68.5996
1545376111,51.1652,69.5866
1545376121,51.0698,70.5695
1545376131,50.9655,71.5480
1545376141,50.8523,72.5218
1545376151,50.7303,73.4904
1545376161,50.5997,74.4536
1545376171,50.4604,75.4110
1545376181,50.3126,76.3624
1545376191,50.1564,77.3074
1545376200,50.0003,78.1991
1545376210,49.8280,79.1311
1545376220,49.6475,80.0561
1545376230,49.4590,80.9738
1545376240,49.2627,81.8840
1545376250,49.0585,82.7865
1545376260,48.8468,83.6810
1545376270,48.6274,84.5680
1545376280,48.4006,85.4465
1545376290,48.1667,86.3166
1545376300,47.9255,87.1783
1545376310,47.6774,88.0314
1545376321,47.4223,88.8759
1545376331,47.1604,89.7119
1545376341,46.8919,90.5390
1545376351,46.6169,91.3574
1545376361,46.3355,92.1670
1545376371,46.0478,92.9678
1545376381,45.7540,93.7597
1545376391,45.4542,94.5429
1545376401,45.1485,95.3172
1545376411,44.8370,96.0827
1545376421,44.5199,96.8395
1545376431,44.1973,97.5876
1545376441,43.8693,98.3269
1545376451,43.5360,99.0577
1545376461,43.1975,99.7799
1545376471,42.8540,100.4936
1545376481,42.5056,101.1989
1545376491,42.1524,101.8958
1545376501,41.7945,102.5845
1545376511,41.4320,103.2649
1545376521,41.0650,103.9374
1545376531,40.7123,104.5689
1545376541,40.3369,105.2259
1545376551,39.9574,105.8751
1545376561,39.5738,106.5165
1545376571,39.1861,107.1505
1545376581,38.7947,107.7769
1545376591,38.3995,108.3960
1545376601,38.0006,109.0079
1545376611,37.5981,109.6127
1545376621,37.1921,110.2106
1545376631,36.7828,110.8014
1545376641,36.3700,111.3856
1545376651,35.9541,111.9630
1545376661,35.5351,112.5340
1545376671,35.1130,113.0985
1545376681,34.6877,113.6569
1545376691,34.2597,114.2090
1545376701,33.8288,114.7550
1545376711,33.3951,115.2952
1545376721,32.9587,115.8296
1545376731,32.5198,116.3582
1545376741,32.0782,116.8814
1545376751,31.6342,117.3990
1545376761,31.1876,117.9115
1545376771,30.7388,118.4185
1545376781,30.2877,118.9205
1545376791,29.8344,119.4174
1545376801,29.3789,119.9095
1545376811,28.9214,120.3967
1545376821,28.4617,120.8794
1545376831,28.0000,121.3575
1545376841,27.5597,121.8075
1545376851,27.0943,122.2769
1545376861,26.6271,122.7421
1545376871,26.1581,123.2033
1545376882,25.6402,123.7058
1545376891,25.2149,124.1134
1545376901,24.7409,124.5627
1545376911,24.2653,125.0081
1545376921,23.7881,125.4500
1545376931,23.3094,125.8883
1545376941,22.8292,126.3232
1545376951,22.3477,126.7546
1545376961,21.8648,127.1829
1545376971,21.3806,127.6079
1545376981,20.8951,128.0298
1545376991,20.4084,128.4487
1545377001,19.9204,128.8647
1545377011,19.4314,129.2778
1545377021,18.9411,129.6883
1545377031,18.4498,130.0961
1545377041,17.9575,130.5013
1545377051,17.4641,130.9039
1545377061,16.9698,131.3042
1545377071,16.4744,131.7022
1545377081,15.9782,132.0979
1545377091,15.4811,132.4914
1545377101,14.9832,132.8829
1545377111,14.4845,133.2723
1545377121,13.9850,133.6597
1545377131,13.4848,134.0452
1545377141,12.9838,134.4290
1545377151,12.4822,134.8111
1545377161,11.9798,135.1915
1545377172,11.4769,135.5704
1545377182,10.9733,135.9478
1545377191,10.4945,136.3049
1545377201,9.9898,136.6795
1545377211,9.4847,137.0528
1545377221,8.9792,137.4249
1545377231,8.4732,137.7957
1545377241,7.9667,138.1655
1545377251,7.4598,138.5343
1545377261,6.9526,138.9022
1545377271,6.4450,139.2691
1545377281,5.9372,139.6352
1545377291,5.4290,140.0005
1545377301,4.9206,140.3651
1545377311,4.4119,140.7292
1545377321,3.9030,141.0926
1545377331,3.3939,141.4556
1545377341,2.8847,141.8181
1545377351,2.3753,142.1803
1545377361,1.8658,142.5421
1545377371,1.3564,142.9036
1545377382,0.8468,143.2650
1545377392,0.3372,143.6263
1545377402,-0.1725,143.9876
1545377412,-0.6822,144.3489
1545377422,-1.1917,144.7102
1545377432,-1.7014,145.0718
1545377442,-2.2108,145.4335
1545377452,-2.7201,145.7954
1545377462,-3.2292,146.1577
1545377472,-3.7381,146.5203
1545377482,-4.2469,146.8835
1545377492,-4.7554,147.2471
1545377502,-5.2637,147.6114
1545377512,-5.7717,147.9763
1545377521,-6.2540,148.3236
1545377531,-6.7614,148.6900
1545377541,-7.2684,149.0572
1545377551,-7.7751,149.4253
1545377561,-8.2814,149.7945
1545377571,-8.7872,150.1646
1545377581,-9.2926,150.5359
1545377592,-9.7974,150.9084
1545377602,-10.3018,151.2821
1545377612,-10.8056,151.6572
1545377622,-11.3087,152.0336
1545377632,-11.8114,152.4115
1545377642,-12.3134,152.7910
1545377652,-12.8148,153.1720
1545377662,-13.3154,153.5548
1545377672,-13.8154,153.9393
1545377682,-14.3145,154.3256
1545377692,-14.8129,154.7138
1545377702,-15.3105,155.1039
1545377712,-15.8072,155.4961
1545377722,-16.3031,155.8905
1545377732,-16.7980,156.2871
1545377742,-17.2920,156.6859
1545377752,-17.7850,157.0871
1545377762,-18.2770,157.4907
1545377772,-18.7679,157.8969
1545377782,-19.2577,158.3056
1545377792,-19.7465,158.7172
1545377802,-20.2341,159.1314
1545377812,-20.7205,159.5486
1545377822,-21.2058,159.9688
1545377832,-21.6896,160.3918
1545377842,-22.1720,160.8180
1545377852,-22.6292,161.2258
1545377862,-23.1090,161.6584
1545377872,-23.5873,162.0943
1545377882,-24.0644,162.5338
1545377892,-24.5397,162.9768
1545377902,-25.0135,163.4235
1545377912,-25.4857,163.8739
1545377922,-25.9562,164.3283
1545377932,-26.4251,164.7866
1545377942,-26.8920,165.2489
1545377952,-27.3572,165.7154
1545377962,-27.8206,166.1863
1545377972,-28.2820,166.6615
1545377982,-28.7414,167.1412
1545377992,-29.1988,167.6254
1545378002,-29.6542,168.1145
1545378012,-30.1073,168.6082
1545378022,-30.5581,169.1068
1545378032,-31.0067,169.6104
1545378042,-31.4530,170.1191
1545378052,-31.8968,170.6331
1545378062,-32.3384,171.1527
1545378072,-32.7773,171.6776
1545378082,-33.2136,172.2080
1545378092,-33.6473,172.7442
1545378102,-34.0782,173.2862
1545378112,-34.5063,173.8341
1545378122,-34.9315,174.3881
1545378132,-35.3538,174.9482
1545378142,-35.7730,175.5147
1545378152,-36.1684,176.0588
1545378162,-36.5816,176.6380
1545378172,-36.9914,177.2238
1545378182,-37.3978,177.8163
1545378192,-37.8009,178.4157
1545378202,-38.2004,179.0220
1545378212,-38.5962,179.6355
1545378222,-38.9884,-179.7438
1545378232,-39.3768,-179.1156
1545378242,-39.7613,-178.4801
1545378252,-40.1417,-177.8370
1545378262,-40.5181,-177.1863
1545378272,-40.8903,-176.5279
1545378282,-41.2581,-175.8615
1545378292,-41.6216,-175.1872
1545378302,-41.9805,-174.5049
1545378312,-42.3349,-173.8143
1545378322,-42.6845,-173.1156
1545378332,-43.0292,-172.4085
1545378342,-43.3691,-171.6930
1545378352,-43.7039,-170.9689
1545378362,-44.0335,-170.2364
1545378372,-44.3578,-169.4953
1545378382,-44.6766,-168.7456
1545378392,-44.9899,-167.9873
1545378402,-45.2975,-167.2203
1545378412,-45.5993,-166.4446
1545378422,-45.8953,-165.6601
1545378433,-46.1852,-164.8668
1545378443,-46.4689,-164.0648
1545378453,-46.7463,-163.2542
1545378463,-47.0173,-162.4348
1545378472,-47.2688,-161.6483
1545378482,-47.5269,-160.8120
1545378492,-47.7783,-159.9671
1545378502,-48.0228,-159.1138
1545378512,-48.2603,-158.2520
1545378522,-48.4906,-157.3820
1545378532,-48.7135,-156.5038
1545378542,-48.9292,-155.6175
1545378552,-49.1373,-154.7233
1545378562,-49.3377,-153.8214
1545378572,-49.5304,-152.9120
1545378582,-49.7152,-151.9951
1545378592,-49.8920,-151.0710
1545378602,-50.0608,-150.1401
1545378612,-50.2213,-149.2024
1545378622,-50.3735,-148.2583
1545378632,-50.5174,-147.3082
1545378643,-50.6527,-146.3522
1545378653,-50.7795,-145.3906
1545378663,-50.8975,-144.4237
1545378673,-51.0069,-143.4520
1545378683,-51.1074,-142.4756
1545378693,-51.1990,-141.4950
1545378703,-51.2817,-140.5106
1545378713,-51.3554,-139.5227
1545378723,-51.4199,-138.5316
1545378733,-51.4754,-137.5379
1545378743,-51.5217,-136.5418
1545378753,-51.5589,-135.5438
1545378763,-51.5868,-134.5444
1545378773,-51.6055,-133.5439
1545378783,-51.6149,-132.5427
1545378793,-51.6151,-131.5414
1545378803,-51.6061,-130.5402
1545378813,-51.5877,-129.5396
1545378822,-51.5618,-128.5901
1545378832,-51.5255,-127.5920
1545378842,-51.4800,-126.5958
1545378852,-51.4253,-125.6020
1545378863,-51.3616,-124.6108
1545378873,-51.2888,-123.6228
1545378883,-51.2069,-122.6381
1545378893,-51.1161,-121.6574
1545378903,-51.0164,-120.6809
1545378913,-50.9079,-119.7089
1545378923,-50.7907,-118.7418
1545378933,-50.6647,-117.7800
1545378943,-50.5302,-116.8237
1545378953,-50.3872,-115.8733
1545378963,-50.2358,-114.9290
1545378973,-50.0761,-113.9912
1545378983,-49.9082,-113.0601
1545378993,-49.7322,-112.1358
1545379003,-49.5482,-111.2187
1545379013,-49.3564,-110.3089
1545379023,-49.1567,-109.4066
1545379033,-48.9495,-108.5122
1545379043,-48.7347,-107.6256
1545379053,-48.5125,-106.7470
1545379063,-48.2831,-105.8768
1545379073,-48.0464,-105.0147
1545379083,-47.8028,-104.1610
1545379093,-47.5522,-103.3158
1545379103,-47.2948,-102.4791
1545379113,-47.0308,-101.6509
1545379123,-46.7603,-100.8316
1545379133,-46.4833,-100.0210
1545379143,-46.2001,-99.2190
1545379153,-45.9253,-98.4653
1545379163,-45.6301,-97.6803
1545379173,-45.3291,-96.9042
1545379183,-45.0223,-96.1368
1545379193,-44.7098,-95.3781
1545379203,-44.3918,-94.6282
1545379213,-44.0684,-93.8869
1545379223,-43.7397,-93.1542
1545379233,-43.4057,-92.4300
1545379243,-43.0667,-91.7142
1545379253,-42.7228,-91.0069
1545379263,-42.3741,-90.3079
1545379273,-42.0206,-89.6171
1545379283,-41.6625,-88.9345
1545379293,-41.2999,-88.2601
1545379303,-40.9329,-87.5935
1545379313,-40.5616,-86.9348
1545379323,-40.1861,-86.2839
1545379333,-39.8065,-85.6407
1545379343,-39.4229,-85.0050
1545379353,-39.0354,-84.3767
1545379363,-38.6441,-83.7557
1545379373,-38.2491,-83.1421
1545379383,-37.8505,-82.5355
1545379393,-37.4483,-81.9360
1545379403,-37.0427,-81.3434
1545379413,-36.6338,-80.7575
1545379423,-36.2216,-80.1783
1545379433,-35.8062,-79.6056
1545379443,-35.3877,-79.0393
1545379453,-34.9873,-78.5072
1545379463,-34.5630,-77.9531
1545379473,-34.1359,-77.4052
1545379483,-33.7058,-76.8631
1545379493,-33.2731,-76.3269
1545379503,-32.8377,-75.7964
1545379513,-32.3997,-75.2714
1545379523,-31.9592,-74.7520
1545379533,-31.5163,-74.2380
1545379543,-31.0710,-73.7292
1545379553,-30.6233,-73.2256
1545379563,-30.1734,-72.7270
1545379573,-29.7212,-72.2333
1545379583,-29.2669,-71.7445
1545379593,-28.8105,-71.2603
1545379603,-28.3521,-70.7807
1545379613,-27.8916,-70.3056
1545379623,-27.4293,-69.8349
1545379633,-26.9651,-69.3685
1545379643,-26.4991,-68.9062
1545379653,-26.0313,-68.4481
1545379663,-25.5618,-67.9939
1545379673,-25.0907,-67.5437
1545379683,-24.6179,-67.0971
1545379693,-24.1436,-66.6543
1545379704,-23.6677,-66.2150
1545379714,-23.1903,-65.7793
1545379724,-22.7115,-65.3469
1545379734,-22.2313,-64.9179
1545379744,-21.7497,-64.4921
1545379754,-21.2668,-64.0694
1545379764,-20.7827,-63.6497
1545379773,-20.3216,-63.2538
1545379783,-19.8351,-62.8398
1545379793,-19.3474,-62.4286
1545379803,-18.8585,-62.0201
1545379813,-18.3687,-61.6142
1545379823,-17.8777,-61.2108
1545379833,-17.3857,-60.8099
1545379843,-16.8928,-60.4114
1545379853,-16.3989,-60.0152
1545379863,-15.9041,-59.6212
1545379873,-15.4084,-59.2292
1545379883,-14.9118,-58.8394
1545379893,-14.4143,-58.4514
1545379903,-13.9161,-58.0655
1545379913,-13.4172,-57.6814
1545379924,-12.9175,-57.2990
1545379934,-12.4172,-56.9184
1545379944,-11.9162,-56.5393
1545379954,-11.4145,-56.1618
1545379964,-10.9123,-55.7858
1545379974,-10.4095,-55.4112
1545379984,-9.9062,-55.0379
1545379994,-9.4023,-54.6659
1545380004,-8.8978,-54.2950
1545380014,-8.3930,-53.9253
1545380024,-7.8878,-53.5567
1545380034,-7.3821,-53.1891
1545380044,-6.8760,-52.8224
1545380054,-6.3696,-52.4566
1545380064,-5.8628,-52.0915
1545380074,-5.3558,-51.7272
1545380084,-4.8485,-51.3636
1545380094,-4.3409,-51.0006
1545380104,-3.8331,-50.6381
1545380113,-3.3505,-50.2941
1545380123,-2.8423,-49.9325
1545380134,-2.3339,-49.5712
1545380144,-1.8254,-49.2101
1545380154,-1.3169,-48.8494
1545380164,-0.8082,-48.4887
1545380174,-0.2995,-48.1281
1545380184,0.2092,-47.7676
1545380194,0.7179,-47.4071
1545380204,1.2267,-47.0464
1545380214,1.7353,-46.6856
1545380224,2.2439,-46.3245
1545380234,2.7524,-45.9632
1545380244,3.2608,-45.6015
1545380254,3.7690,-45.2394
1545380264,4.2769,-44.8768
1545380274,4.7847,-44.5137
1545380284,5.2924,-44.1499
1545380294,5.7997,-43.7855
1545380304,6.3067,-43.4204
1545380314,6.8135,-43.0544
1545380324,7.3199,-42.6876
1545380334,7.8260,-42.3198
1545380344,8.3316,-41.9510
1545380354,8.8369,-41.5812
1545380364,9.3416,-41.2102
1545380374,9.8460,-40.8380
1545380384,10.3498,-40.4645
1545380394,10.8532,-40.0897
1545380404,11.3560,-39.7134
1545380414,11.8330,-39.3546
1545380424,12.3346,-38.9754
1545380434,12.8356,-38.5946
1545380444,13.3360,-38.2120
1545380454,13.8356,-37.8277
1545380464,14.3344,-37.4416
1545380474,14.8325,-37.0536
1545380484,15.3298,-36.6635
1545380494,15.8264,-36.2713
1545380504,16.3220,-35.8770
1545380514,16.8167,-35.4806
1545380524,17.3106,-35.0817
1545380534,17.8034,-34.6805
1545380544,18.2953,-34.2769
1545380554,18.7861,-33.8707
1545380564,19.2759,-33.4618
1545380574,19.7646,-33.0502
1545380584,20.2522,-32.6358
1545380594,20.7385,-32.2186
1545380604,21.2237,-31.7984
1545380614,21.7076,-31.3751
1545380624,22.1901,-30.9486
1545380634,22.6714,-30.5190
1545380644,23.1513,-30.0860
1545380654,23.6297,-29.6495
1545380664,24.1067,-29.2095
1545380674,24.5823,-28.7659
1545380684,25.0563,-28.3185
1545380694,25.5285,-27.8675
1545380704,25.9992,-27.4125
1545380714,26.4681,-26.9535
1545380724,26.9352,-26.4905
1545380734,27.3773,-26.0467
1545380744,27.8408,-25.5754
1545380754,28.3025,-25.0996
1545380764,28.7622,-24.6193
1545380774,29.2199,-24.1344
1545380784,29.6755,-23.6447
1545380794,30.1290,-23.1502
1545380804,30.5802,-22.6507
1545380814,31.0292,-22.1463
1545380824,31.4759,-21.6365
1545380834,31.9202,-21.1215
1545380844,32.3621,-20.6011
1545380854,32.8014,-20.0752
1545380864,33.2382,-19.5437
1545380874,33.6723,-19.0064
1545380884,34.1036,-18.4632
1545380894,34.5322,-17.9141
1545380904,34.9579,-17.3587
1545380914,35.3807,-16.7972
1545380924,35.8004,-16.2293
1545380934,36.2170,-15.6550
1545380944,36.6304,-15.0741
1545380954,37.0406,-14.4864
1545380964,37.4473,-13.8919
1545380974,37.8507,-13.2905
1545380985,38.2505,-12.6820
1545380995,38.6466,-12.0664
1545381005,39.0391,-11.4434
1545381015,39.4277,-10.8131
1545381025,39.8124,-10.1752
1545381035,40.1932,-9.5296
1545381045,40.5698,-8.8763
1545381055,40.9422,-8.2151
1545381065,41.3103,-7.5460
1545381075,41.6740,-6.8689
1545381084,42.0152,-6.2181
1545381094,42.3699,-5.5251
1545381104,42.7199,-4.8238
1545381114,43.0649,-4.1140
1545381124,43.4051,-3.3958
1545381134,43.7401,-2.6691
1545381144,44.0699,-1.9337
1545381154,44.3943,-1.1897
1545381164,44.7133,-0.4371
1545381174,45.0268,0.3243
1545381184,45.3345,1.0946
1545381195,45.6365,1.8736
1545381205,45.9324,2.6614
1545381215,46.2223,3.4581
1545381225,46.5061,4.2637
1545381235,46.7834,5.0780
1545381245,47.0544,5.9012
1545381255,47.3187,6.7330
1545381265,47.5764,7.5736
1545381275,47.8272,8.4229
1545381285,48.0710,9.2807
1545381295,48.3077,10.1468
1545381305,48.5373,11.0217
1545381315,48.7595,11.9046
1545381325,48.9742,12.7955
1545381335,49.1813,13.6943
1545381345,49.3808,14.6011
1545381355,49.5723,15.5154
1545381365,49.7560,16.4370
1545381375,49.9315,17.3658
1545381385,50.0989,18.3015
1545381394,50.2503,19.1966
1545381405,50.4015,20.1452
1545381415,50.5442,21.1000
1545381425,50.6783,22.0606
1545381435,50.8038,23.0267
1545381445,50.9205,23.9982
1545381455,51.0284,24.9746
1545381465,51.1275,25.9555
1545381475,51.2175,26.9407
1545381485,51.2985,27.9297
1545381495,51.3705,28.9222
1545381505,51.4333,29.9177
1545381515,51.4869,30.9159
1545381525,51.5312,31.9163
1545381535,51.5663,32.9185
1545381545,51.5921,33.9223
1545381555,51.6087,34.9270
1545381565,51.6158,35.9322
1545381575,51.6137,36.9376
1545381585,51.6022,37.9425
1545381595,51.5815,38.9468
1545381605,51.5514,39.9500
1545381615,51.5120,40.9516
1545381625,51.4634,41.9510
1545381635,51.4056,42.9482
1545381645,51.3386,43.9427
1545381655,51.2625,44.9337
1545381665,51.1773,45.9211
1545381675,51.0831,46.9046
1545381685,50.9799,47.8837
1545381695,50.8679,48.8582
1545381705,50.7471,49.8275
1545381715,50.6176,50.7914
1545381725,50.4866,51.7019
1545381735,50.3403,52.6545
1545381745,50.1857,53.6008
1545381755,50.0226,54.5406
1545381765,49.8514,55.4735
1545381775,49.6720,56.3995
1545381785,49.4846,57.3181
1545381795,49.2893,58.2293
1545381805,49.0862,59.1327
1545381815,48.8754,60.0284
1545381825,48.6571,60.9161
1545381835,48.4314,61.7955
1545381845,48.1984,62.6667
1545381855,47.9582,63.5294
1545381865,47.7110,64.3838
1545381875,47.4568,65.2295
1545381885,47.1959,66.0665
1545381895,46.9283,66.8948
1545381905,46.6541,67.7144
1545381915,46.3736,68.5252
1545381925,46.0867,69.3272
1545381935,45.7937,70.1203
1545381945,45.4947,70.9046
1545381955,45.1898,71.6801
1545381965,44.8791,72.4468
1545381975,44.5627,73.2047
1545381985,44.2408,73.9539
1545381995,43.9135,74.6945
1545382005,43.5809,75.4265
1545382015,43.2432,76.1498
1545382025,42.9004,76.8646
1545382035,42.5526,77.5710
1545382046,42.2001,78.2690
1545382055,41.8608,78.9245
1545382065,41.4991,79.6064
1545382075,41.1330,80.2803
1545382085,40.7624,80.9462
1545382095,40.3876,81.6043
1545382105,40.0086,82.2544
1545382115,39.6255,82.8970
1545382125,39.2384,83.5320
1545382135,38.8474,84.1595
1545382145,38.4527,84.7796
1545382155,38.0543,85.3925
1545382165,37.6523,85.9982
1545382175,37.2468,86.5969
1545382185,36.8379,87.1886
1545382195,36.4257,87.7736
1545382205,36.0102,88.3520
1545382215,35.5916,88.9238
1545382225,35.1698,89.4892
1545382235,34.7451,90.0484
1545382245,34.3173,90.6013
1545382256,33.8868,91.1482
1545382266,33.4535,91.6891
1545382276,33.0176,92.2242
1545382286,32.5789,92.7537
1545382296,32.1377,93.2775
1545382306,31.6940,93.7959
1545382316,31.2478,94.3090
1545382326,30.7992,94.8169
1545382336,30.3483,95.3196
1545382346,29.8953,95.8172
1545382356,29.4400,96.3100
1545382365,29.0056,96.7737
1545382375,28.5463,97.2572
1545382385,28.0849,97.7362
1545382395,27.6216,98.2106
1545382405,27.1565,98.6807
1545382415,26.6895,99.1466
1545382425,26.2207,99.6082
1545382435,25.7503,100.0657
1545382445,25.2781,100.5193
1545382455,24.8043,100.9690
1545382466,24.3288,101.4150
1545382476,23.8518,101.8574
1545382486,23.3734,102.2961
1545382496,22.8934,102.7314
1545382506,22.4121,103.1634
1545382516,21.9294,103.5920
1545382526,21.4453,104.0174
1545382536,20.9601,104.4397
