timestamp, latitude, longitude 
1545364972,51.3776,113.9821
1545364982,51.3066,114.9752
1545364992,51.2266,115.9649
1545365002,51.1374,116.9507
1545365012,51.0393,117.9323
1545365022,50.9323,118.9094
1545365032,50.8165,119.8816
1545365042,50.6919,120.8486
1545365051,50.5655,121.7622
1545365061,50.4241,122.7182
1545365071,50.2742,123.6681
1545365081,50.1158,124.6115
