timestamp, latitude, longitude ,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,axis,power,power_norm
1545385118,-30.2359,-96.3297,0.004624994397925852,0.0533976598627983,-0.15059939256102534,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-7.291876008657476,21.170546813482108
1545385128,-29.784,-95.8353,0.005132268974307935,0.05229821188475964,-0.14661328127813497,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-7.143070929796201,21.588209416047473
1545385138,-29.33,-95.3458,0.005643536740577798,0.05118993661665768,-0.14263137880043508,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-6.993016580863004,22.009378440527588
1545385148,-28.8739,-94.861,0.006159013505699529,0.05007264843241547,-0.13865246413246926,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-6.841688663560248,22.434122086813936
1545385158,-28.4158,-94.3808,0.006678716123979467,0.04894636334620051,-0.13467618657414468,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-6.689089960944296,22.862432543489234
1545385168,-27.9557,-93.9051,0.00720276634496661,0.04781094756907028,-0.13070159456034,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-6.535203067897243,23.294358662829882
1545385178,-27.4936,-93.4338,0.007731208796773276,0.04666624685556515,-0.1267277556729994,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-6.380007670073649,23.72995746266384
1545385188,-27.0297,-92.9668,0.008263640976555381,0.04551232841380875,-0.12275501721432722,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-6.223512707694635,24.169203849788317
1545385198,-26.564,-92.504,0.008799956391837283,0.044348999757645204,-0.11878252382072382,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-6.065692365864617,24.6121702808463
1545385208,-26.0964,-92.0453,0.009340165150050428,0.04317594081362263,-0.11480882859747776,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-5.906503755566184,25.058977135725158
1545385218,-25.6272,-91.5906,0.009883464403622422,0.041993294135342946,-0.11083506288074452,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-5.745965245285258,25.509572858189756
1545385228,-25.1563,-91.1398,0.010429733858647039,0.04080072631626789,-0.1068598923028207,0.01668058104410506,0.01506052563274513,-1.4080554520872923,0,-5.584031899160345,25.9640835731614
